# Index          LocalEnergy            Variance              Weight        NumOfWalkers      AvgSentWalkers         TrialEnergy             DiffEff      LivingFraction
      1700   -1.7256843689e+01    2.7370380534e-01    2.6799763770e+03    2.6800000000e+03    5.0000000000e-01   -1.7257931503e+01    9.9473157155e-01    9.9962686567e-01
      1701   -1.7260249958e+01    2.4407464581e-01    2.6819982388e+03    2.6820000000e+03    1.6666666667e-01   -1.7258674154e+01    9.9560254637e-01    9.9962714392e-01
      1702   -1.7255069487e+01    2.1591357393e-01    2.6829767003e+03    2.6830000000e+03    3.3333333333e-01   -1.7259044403e+01    9.9377489706e-01    9.9962728289e-01
      1703   -1.7257824599e+01    2.0977273574e-01    2.6849555476e+03    2.6850000000e+03    3.3333333333e-01   -1.7259789151e+01    9.9609246586e-01    9.9888268156e-01
      1704   -1.7264522524e+01    2.1639577984e-01    2.6840268703e+03    2.6840000000e+03    3.3333333333e-01   -1.7259413003e+01    9.9677494264e-01    1.0000000000e+00
      1705   -1.7261435640e+01    1.9736237692e-01    2.6850385049e+03    2.6850000000e+03    1.6666666667e-01   -1.7259783594e+01    9.9577763934e-01    9.9888268156e-01
      1706   -1.7260146723e+01    2.1478665036e-01    2.6820267211e+03    2.6820000000e+03    3.3333333333e-01   -1.7258667907e+01    9.9508438925e-01    9.9925428784e-01
      1707   -1.7267676892e+01    1.8994679052e-01    2.6840620667e+03    2.6840000000e+03    1.6666666667e-01   -1.7259413673e+01    9.9497133551e-01    9.9962742176e-01
      1708   -1.7268124502e+01    1.8996087334e-01    2.6851078703e+03    2.6850000000e+03    3.3333333333e-01   -1.7259785711e+01    9.9547094505e-01    1.0000000000e+00
      1709   -1.7270728844e+01    1.7693402423e-01    2.6851233104e+03    2.6850000000e+03    0.0000000000e+00   -1.7259789922e+01    9.9590968018e-01    9.9925512104e-01
      1710   -1.7272164272e+01    2.5261141707e-01    2.6861519754e+03    2.6860000000e+03    1.6666666667e-01   -1.7260166775e+01    9.9563401068e-01    9.9888309754e-01
      1711   -1.7264435117e+01    2.8300387211e-01    2.6871012307e+03    2.6870000000e+03    3.3333333333e-01   -1.7260545101e+01    9.9423275727e-01    9.9888351321e-01
      1712   -1.7258638029e+01    2.3309215357e-01    2.6840235310e+03    2.6840000000e+03    1.6666666667e-01   -1.7259434967e+01    9.9539286129e-01    1.0000000000e+00
      1713   -1.7260396140e+01    2.3017397582e-01    2.6839943167e+03    2.6840000000e+03    0.0000000000e+00   -1.7259437144e+01    9.9568197194e-01    9.9962742176e-01
      1714   -1.7269418366e+01    1.9874535140e-01    2.6850692821e+03    2.6850000000e+03    1.6666666667e-01   -1.7259808235e+01    9.9590669017e-01    9.9925512104e-01
      1715   -1.7273894889e+01    2.5224989895e-01    2.6831644092e+03    2.6830000000e+03    1.6666666667e-01   -1.7259062751e+01    9.9634835717e-01    9.9925456578e-01
      1716   -1.7268288332e+01    2.5202717233e-01    2.6861500461e+03    2.6860000000e+03    5.0000000000e-01   -1.7260185534e+01    9.9618300336e-01    9.9851079672e-01
      1717   -1.7253082205e+01    5.1048747040e-01    2.6870020728e+03    2.6870000000e+03    3.3333333333e-01   -1.7260565783e+01    9.9620989856e-01    9.9888351321e-01
      1718   -1.7252469158e+01    2.3556013515e-01    2.6859001020e+03    2.6860000000e+03    3.3333333333e-01   -1.7260198095e+01    9.9657630439e-01    9.9851079672e-01
      1719   -1.7254145889e+01    2.0478400156e-01    2.6849168352e+03    2.6850000000e+03    1.6666666667e-01   -1.7259820870e+01    9.9507326725e-01    9.9888268156e-01
      1720   -1.7261543400e+01    2.2115344448e-01    2.6829837036e+03    2.6830000000e+03    3.3333333333e-01   -1.7259070486e+01    9.9607818739e-01    9.9962728289e-01
      1721   -1.7255019612e+01    2.0019982328e-01    2.6819889707e+03    2.6820000000e+03    1.6666666667e-01   -1.7258693512e+01    9.9664621038e-01    9.9962714392e-01
      1722   -1.7276993455e+01    1.3236309095e+00    2.6829616581e+03    2.6830000000e+03    1.6666666667e-01   -1.7259066678e+01    9.9713803600e-01    9.9888184868e-01
      1723   -1.7257249700e+01    2.6786249137e-01    2.6799585667e+03    2.6800000000e+03    1.6666666667e-01   -1.7257944261e+01    9.9597272401e-01    9.9962686567e-01
      1724   -1.7259113295e+01    2.9272319611e-01    2.6789583890e+03    2.6790000000e+03    1.6666666667e-01   -1.7257580951e+01    9.9634451830e-01    9.9925345278e-01
      1725   -1.7263617330e+01    2.8372130558e-01    2.6800357138e+03    2.6800000000e+03    5.0000000000e-01   -1.7257951887e+01    9.9605515953e-01    1.0000000000e+00
      1726   -1.7244753279e+01    2.2320342525e-01    2.6799421707e+03    2.6800000000e+03    0.0000000000e+00   -1.7257950769e+01    9.9525317863e-01    9.9962686567e-01
      1727   -1.7250168581e+01    1.9995575606e-01    2.6788591036e+03    2.6790000000e+03    1.6666666667e-01   -1.7257579215e+01    9.9578879509e-01    9.9888017917e-01
      1728   -1.7253713773e+01    2.1657055921e-01    2.6779293792e+03    2.6780000000e+03    3.3333333333e-01   -1.7257195934e+01    9.9477370702e-01    9.9887976102e-01
      1729   -1.7259168284e+01    2.2772795013e-01    2.6760108137e+03    2.6760000000e+03    1.6666666667e-01   -1.7256442227e+01    9.9517936766e-01    9.9887892377e-01
      1730   -1.7247351072e+01    2.3938153293e-01    2.6749591108e+03    2.6750000000e+03    1.6666666667e-01   -1.7256064046e+01    9.9767988790e-01    9.9925233645e-01
      1731   -1.7254626182e+01    2.0698173127e-01    2.6729435557e+03    2.6730000000e+03    1.6666666667e-01   -1.7255315034e+01    9.9575646833e-01    1.0000000000e+00
      1732   -1.7266716214e+01    2.8634844456e-01    2.6760503052e+03    2.6760000000e+03    1.6666666667e-01   -1.7256428430e+01    9.9568994976e-01    9.9962630792e-01
      1733   -1.7259231765e+01    2.0234751464e-01    2.6800549531e+03    2.6800000000e+03    3.3333333333e-01   -1.7257918239e+01    9.9535851884e-01    9.9888059701e-01
      1734   -1.7254178254e+01    2.2527823983e-01    2.6770040308e+03    2.6770000000e+03    5.0000000000e-01   -1.7256801769e+01    9.9499038615e-01    9.9887934255e-01
      1735   -1.7267613778e+01    2.1223301783e-01    2.6760642043e+03    2.6760000000e+03    3.3333333333e-01   -1.7256427125e+01    9.9651125678e-01    9.9887892377e-01
      1736   -1.7271707524e+01    2.2142047017e-01    2.6751850087e+03    2.6750000000e+03    1.6666666667e-01   -1.7256049253e+01    9.9513581579e-01    1.0000000000e+00
      1737   -1.7282071046e+01    1.9680688580e-01    2.6772635964e+03    2.6770000000e+03    1.6666666667e-01   -1.7256800740e+01    9.9427270382e-01    9.9962644752e-01
      1738   -1.7278348479e+01    2.2019848913e-01    2.6792993143e+03    2.6790000000e+03    3.3333333333e-01   -1.7257554164e+01    9.9584033912e-01    9.9925345278e-01
      1739   -1.7281374302e+01    1.9473855408e-01    2.6793020207e+03    2.6790000000e+03    3.3333333333e-01   -1.7257567076e+01    9.9645818330e-01    9.9962672639e-01
      1740   -1.7279693125e+01    2.0231569714e-01    2.6822977648e+03    2.6820000000e+03    1.6666666667e-01   -1.7258696897e+01    9.9543613187e-01    9.9850857569e-01
      1741   -1.7281983688e+01    2.1707971993e-01    2.6783175465e+03    2.6780000000e+03    3.3333333333e-01   -1.7257216817e+01    9.9610166397e-01    1.0000000000e+00
      1742   -1.7298330255e+01    3.0706077201e-01    2.6823710215e+03    2.6820000000e+03    3.3333333333e-01   -1.7258720773e+01    9.9621260663e-01    9.9962714392e-01
      1743   -1.7280834782e+01    2.0584478199e-01    2.6813698341e+03    2.6810000000e+03    0.0000000000e+00   -1.7258360646e+01    9.9563297412e-01    9.9888101455e-01
      1744   -1.7295243762e+01    3.0756670422e-01    2.6793876107e+03    2.6790000000e+03    5.0000000000e-01   -1.7257637103e+01    9.9596836936e-01    1.0000000000e+00
      1745   -1.7286657792e+01    3.0882573110e-01    2.6833872388e+03    2.6830000000e+03    0.0000000000e+00   -1.7259141147e+01    9.9530954835e-01    9.9776369735e-01
      1746   -1.7283872263e+01    2.2677786402e-01    2.6783744970e+03    2.6780000000e+03    1.6666666667e-01   -1.7257296626e+01    9.9586887086e-01    9.9850634802e-01
      1747   -1.7273131695e+01    2.1461955393e-01    2.6782819861e+03    2.6780000000e+03    3.3333333333e-01   -1.7257312190e+01    9.9558116080e-01    9.9850634802e-01
      1748   -1.7269390480e+01    1.8809291348e-01    2.6781977785e+03    2.6780000000e+03    5.0000000000e-01   -1.7257326045e+01    9.9598450053e-01    1.0000000000e+00
      1749   -1.7266697209e+01    2.0263888131e-01    2.6781371322e+03    2.6780000000e+03    0.0000000000e+00   -1.7257333369e+01    9.9538991174e-01    9.9962658701e-01
      1750   -1.7272081005e+01    2.0028172328e-01    2.6811471004e+03    2.6810000000e+03    1.6666666667e-01   -1.7258458030e+01    9.9614990593e-01    9.9925400970e-01
      1751   -1.7274985957e+01    2.2319904980e-01    2.6821955620e+03    2.6820000000e+03    3.3333333333e-01   -1.7258834366e+01    9.9595708730e-01    9.9962714392e-01
      1752   -1.7276211184e+01    2.0113134522e-01    2.6812232951e+03    2.6810000000e+03    0.0000000000e+00   -1.7258468107e+01    9.9620088855e-01    9.9925400970e-01
      1753   -1.7276784905e+01    1.9926768369e-01    2.6842323962e+03    2.6840000000e+03    3.3333333333e-01   -1.7259594882e+01    9.9622837025e-01    1.0000000000e+00
      1754   -1.7274395828e+01    2.7906558085e-01    2.6861603310e+03    2.6860000000e+03    3.3333333333e-01   -1.7260348906e+01    9.9583578442e-01    9.9962769918e-01
      1755   -1.7277702409e+01    2.7245707120e-01    2.6881262561e+03    2.6880000000e+03    1.6666666667e-01   -1.7261102712e+01    9.9589000156e-01    9.9888392857e-01
      1756   -1.7282507276e+01    1.7797168928e-01    2.6882364243e+03    2.6880000000e+03    1.6666666667e-01   -1.7261110740e+01    9.9642392497e-01    9.9888392857e-01
      1757   -1.7290268066e+01    2.2583081903e-01    2.6853403379e+03    2.6850000000e+03    1.6666666667e-01   -1.7260004058e+01    9.9636021833e-01    9.9962756052e-01
      1758   -1.7283608156e+01    1.9136457970e-01    2.6853439185e+03    2.6850000000e+03    1.6666666667e-01   -1.7260016957e+01    9.9446640793e-01    9.9962756052e-01
      1759   -1.7280122493e+01    1.8936197829e-01    2.6862851642e+03    2.6860000000e+03    3.3333333333e-01   -1.7260406889e+01    9.9586938764e-01    9.9925539836e-01
      1760   -1.7289595887e+01    2.4353245012e-01    2.6853273099e+03    2.6850000000e+03    3.3333333333e-01   -1.7260048047e+01    9.9578200826e-01    1.0000000000e+00
      1761   -1.7275983636e+01    2.3273608930e-01    2.6863145037e+03    2.6860000000e+03    1.6666666667e-01   -1.7260431830e+01    9.9620769559e-01    9.9888309754e-01
      1762   -1.7275771893e+01    2.5784790846e-01    2.6832188250e+03    2.6830000000e+03    5.0000000000e-01   -1.7259331403e+01    9.9494554263e-01    9.9888184868e-01
      1763   -1.7267778918e+01    5.5483472350e-01    2.6821714441e+03    2.6820000000e+03    3.3333333333e-01   -1.7258967511e+01    9.9449017124e-01    1.0000000000e+00
      1764   -1.7275798026e+01    2.3571739772e-01    2.6821609096e+03    2.6820000000e+03    0.0000000000e+00   -1.7258976266e+01    9.9523987927e-01    9.9962714392e-01
      1765   -1.7280997370e+01    2.7257584073e-01    2.6831965203e+03    2.6830000000e+03    1.6666666667e-01   -1.7259352998e+01    9.9621570929e-01    9.9888184868e-01
      1766   -1.7283039516e+01    1.9127098051e-01    2.6812641812e+03    2.6810000000e+03    5.0000000000e-01   -1.7258616039e+01    9.9524148094e-01    9.9850801940e-01
      1767   -1.7283175014e+01    2.3848771686e-01    2.6783438601e+03    2.6780000000e+03    3.3333333333e-01   -1.7257508289e+01    9.9639819301e-01    1.0000000000e+00
      1768   -1.7278751144e+01    1.9137052565e-01    2.6803031636e+03    2.6800000000e+03    1.6666666667e-01   -1.7258267908e+01    9.9627912275e-01    9.9888059701e-01
      1769   -1.7273994999e+01    2.3090670684e-01    2.6802448733e+03    2.6800000000e+03    3.3333333333e-01   -1.7258281046e+01    9.9588237810e-01    9.9813432836e-01
      1770   -1.7278173703e+01    2.3076127316e-01    2.6762629026e+03    2.6760000000e+03    3.3333333333e-01   -1.7256797866e+01    9.9570056972e-01    9.9850523169e-01
      1771   -1.7278810540e+01    3.0685179899e-01    2.6762931884e+03    2.6760000000e+03    3.3333333333e-01   -1.7256805480e+01    9.9593343690e-01    9.9775784753e-01
      1772   -1.7277767455e+01    2.4854217059e-01    2.6742932961e+03    2.6740000000e+03    1.6666666667e-01   -1.7256067920e+01    9.9521440380e-01    1.0000000000e+00
      1773   -1.7278317932e+01    2.3782633895e-01    2.6752990006e+03    2.6750000000e+03    0.0000000000e+00   -1.7256452295e+01    9.9674921127e-01    1.0000000000e+00
      1774   -1.7278439503e+01    2.2298168621e-01    2.6772776457e+03    2.6770000000e+03    3.3333333333e-01   -1.7257209516e+01    9.9537078111e-01    9.9925289503e-01
      1775   -1.7281779813e+01    2.1842284198e-01    2.6793053564e+03    2.6790000000e+03    5.0000000000e-01   -1.7257966496e+01    9.9535782083e-01    1.0000000000e+00
      1776   -1.7280193203e+01    2.1372316525e-01    2.6812920393e+03    2.6810000000e+03    3.3333333333e-01   -1.7258722979e+01    9.9497250188e-01    9.9962700485e-01
      1777   -1.7281774064e+01    2.4544235371e-01    2.6802966280e+03    2.6800000000e+03    1.6666666667e-01   -1.7258362108e+01    9.9715189095e-01    1.0000000000e+00
      1778   -1.7273918330e+01    2.1196083364e-01    2.6842369906e+03    2.6840000000e+03    3.3333333333e-01   -1.7259864766e+01    9.9678396261e-01    1.0000000000e+00
      1779   -1.7276887579e+01    2.1022106315e-01    2.6851966463e+03    2.6850000000e+03    0.0000000000e+00   -1.7260249437e+01    9.9429604060e-01    9.9813780261e-01
      1780   -1.7278078061e+01    2.2862831885e-01    2.6822453946e+03    2.6820000000e+03    3.3333333333e-01   -1.7259138966e+01    9.9580680117e-01    9.9925428784e-01
      1781   -1.7279760021e+01    2.5210031038e-01    2.6832596581e+03    2.6830000000e+03    3.3333333333e-01   -1.7259520981e+01    9.9593776182e-01    9.9925456578e-01
      1782   -1.7278080019e+01    2.2203664367e-01    2.6832606713e+03    2.6830000000e+03    3.3333333333e-01   -1.7259530907e+01    9.9423667551e-01    9.9850913157e-01
      1783   -1.7274822440e+01    2.3922183146e-01    2.6792427386e+03    2.6790000000e+03    1.6666666667e-01   -1.7258049840e+01    9.9571193032e-01    9.9888017917e-01
      1784   -1.7282837686e+01    2.5321670357e-01    2.6782810968e+03    2.6780000000e+03    3.3333333333e-01   -1.7257686399e+01    9.9619865983e-01    9.9887976102e-01
      1785   -1.7269981071e+01    2.2210463953e-01    2.6802412664e+03    2.6800000000e+03    5.0000000000e-01   -1.7258440904e+01    9.9650470660e-01    9.9888059701e-01
      1786   -1.7267266440e+01    3.2234358722e-01    2.6801358344e+03    2.6800000000e+03    1.6666666667e-01   -1.7258453607e+01    9.9520421541e-01    9.9962686567e-01
      1787   -1.7262681284e+01    2.2246750122e-01    2.6800842793e+03    2.6800000000e+03    1.6666666667e-01   -1.7258458673e+01    9.9479140990e-01    9.9962686567e-01
      1788   -1.7268617479e+01    2.4645952846e-01    2.6800920646e+03    2.6800000000e+03    1.6666666667e-01   -1.7258462125e+01    9.9593555504e-01    9.9962686567e-01
      1789   -1.7268500266e+01    1.9877899983e-01    2.6821256316e+03    2.6820000000e+03    5.0000000000e-01   -1.7259208849e+01    9.9585056824e-01    9.9962714392e-01
      1790   -1.7263043630e+01    1.9892979964e-01    2.6820844708e+03    2.6820000000e+03    1.6666666667e-01   -1.7259213094e+01    9.9603335521e-01    1.0000000000e+00
      1791   -1.7261180335e+01    1.9597465550e-01    2.6830299436e+03    2.6830000000e+03    0.0000000000e+00   -1.7259590051e+01    9.9576976818e-01    9.9888184868e-01
      1792   -1.7252863838e+01    1.8654786148e-01    2.6809744509e+03    2.6810000000e+03    5.0000000000e-01   -1.7258845279e+01    9.9539745716e-01    1.0000000000e+00
      1793   -1.7261573446e+01    1.8019871211e-01    2.6819669193e+03    2.6820000000e+03    1.6666666667e-01   -1.7259218044e+01    9.9522713462e-01    9.9925428784e-01
      1794   -1.7265535310e+01    2.7132134956e-01    2.6800670916e+03    2.6800000000e+03    1.6666666667e-01   -1.7258466984e+01    9.9458440866e-01    1.0000000000e+00
      1795   -1.7268837835e+01    1.8007933779e-01    2.6801101542e+03    2.6800000000e+03    0.0000000000e+00   -1.7258467058e+01    9.9614478914e-01    1.0000000000e+00
      1796   -1.7266151770e+01    2.0060741468e-01    2.6831058934e+03    2.6830000000e+03    3.3333333333e-01   -1.7259588245e+01    9.9590883139e-01    9.9962728289e-01
      1797   -1.7262034756e+01    2.3105822945e-01    2.6820607520e+03    2.6820000000e+03    1.6666666667e-01   -1.7259219812e+01    9.9596715465e-01    9.9888143177e-01
      1798   -1.7267034897e+01    2.0248024878e-01    2.6810757582e+03    2.6810000000e+03    1.6666666667e-01   -1.7258849653e+01    9.9447464091e-01    9.9925400970e-01
      1799   -1.7263766652e+01    2.7022601561e-01    2.6790922938e+03    2.6790000000e+03    3.3333333333e-01   -1.7258103724e+01    9.9631340286e-01    9.9962672639e-01
      1800   -1.7264953079e+01    2.1026916363e-01    2.6820742177e+03    2.6820000000e+03    5.0000000000e-01   -1.7259226199e+01    9.9600140842e-01    9.9925428784e-01
      1801   -1.7275741277e+01    2.0789259869e-01    2.6811516266e+03    2.6810000000e+03    3.3333333333e-01   -1.7258854629e+01    9.9506084551e-01    9.9962700485e-01
      1802   -1.7275151432e+01    2.3501348954e-01    2.6832098789e+03    2.6830000000e+03    3.3333333333e-01   -1.7259602392e+01    9.9661175961e-01    1.0000000000e+00
      1803   -1.7254009665e+01    2.4486669373e-01    2.6850507727e+03    2.6850000000e+03    3.3333333333e-01   -1.7260355932e+01    9.9557467547e-01    9.9851024209e-01
      1804   -1.7270109866e+01    2.6357267090e-01    2.6810479978e+03    2.6810000000e+03    3.3333333333e-01   -1.7258873091e+01    9.9742698647e-01    9.9962700485e-01
      1805   -1.7272217423e+01    2.2085114014e-01    2.6821534016e+03    2.6820000000e+03    1.6666666667e-01   -1.7259241635e+01    9.9562121524e-01    9.9925428784e-01
      1806   -1.7266136486e+01    1.9046151595e-01    2.6821275115e+03    2.6820000000e+03    1.6666666667e-01   -1.7259246695e+01    9.9613472589e-01    9.9925428784e-01
      1807   -1.7273534466e+01    1.8160973869e-01    2.6821396196e+03    2.6820000000e+03    3.3333333333e-01   -1.7259252985e+01    9.9503475846e-01    9.9962714392e-01
      1808   -1.7270408962e+01    3.9702203663e-01    2.6831229476e+03    2.6830000000e+03    3.3333333333e-01   -1.7259628493e+01    9.9549584774e-01    1.0000000000e+00
      1809   -1.7260842419e+01    3.9837336137e-01    2.6829990886e+03    2.6830000000e+03    0.0000000000e+00   -1.7259635541e+01    9.9598992586e-01    9.9925456578e-01
      1810   -1.7254956402e+01    3.2122334476e-01    2.6819670164e+03    2.6820000000e+03    1.6666666667e-01   -1.7259267965e+01    9.9525356460e-01    9.9962714392e-01
      1811   -1.7264014363e+01    2.1640903331e-01    2.6829907745e+03    2.6830000000e+03    3.3333333333e-01   -1.7259640366e+01    9.9600212837e-01    9.9925456578e-01
      1812   -1.7258728525e+01    2.2731947112e-01    2.6810271024e+03    2.6810000000e+03    3.3333333333e-01   -1.7258890831e+01    9.9592664238e-01    9.9962700485e-01
      1813   -1.7258602308e+01    2.6562215725e-01    2.6819887667e+03    2.6820000000e+03    3.3333333333e-01   -1.7259265225e+01    9.9665355386e-01    9.9925428784e-01
      1814   -1.7261051889e+01    2.0184932377e-01    2.6839984521e+03    2.6840000000e+03    5.0000000000e-01   -1.7260009042e+01    9.9403227147e-01    9.9962742176e-01
      1815   -1.7267654527e+01    1.8200090280e-01    2.6850496680e+03    2.6850000000e+03    1.6666666667e-01   -1.7260379863e+01    9.9518615239e-01    9.9925512104e-01
      1816   -1.7263598814e+01    2.4421731308e-01    2.6850557024e+03    2.6850000000e+03    1.6666666667e-01   -1.7260379603e+01    9.9555493070e-01    9.9888268156e-01
      1817   -1.7257144293e+01    2.2037367677e-01    2.6859857790e+03    2.6860000000e+03    3.3333333333e-01   -1.7260755560e+01    9.9607223007e-01    9.9962769918e-01
      1818   -1.7264568227e+01    2.3492385550e-01    2.6859967088e+03    2.6860000000e+03    1.6666666667e-01   -1.7260756782e+01    9.9595983781e-01    9.9962769918e-01
      1819   -1.7273200835e+01    2.6272426273e-01    2.6851073202e+03    2.6850000000e+03    1.6666666667e-01   -1.7260381877e+01    9.9535130356e-01    9.9962756052e-01
      1820   -1.7260032160e+01    2.0907582369e-01    2.6870753139e+03    2.6870000000e+03    3.3333333333e-01   -1.7261128264e+01    9.9517382598e-01    9.9888351321e-01
      1821   -1.7261338963e+01    2.9801563869e-01    2.6839989930e+03    2.6840000000e+03    3.3333333333e-01   -1.7260017952e+01    9.9601501485e-01    9.9925484352e-01
      1822   -1.7262737836e+01    2.4941756908e-01    2.6830147064e+03    2.6830000000e+03    3.3333333333e-01   -1.7259644447e+01    9.9603977023e-01    9.9925456578e-01
      1823   -1.7272382717e+01    2.9440469922e-01    2.6810967463e+03    2.6810000000e+03    3.3333333333e-01   -1.7258898638e+01    9.9600816589e-01    1.0000000000e+00
      1824   -1.7259992754e+01    2.6126341564e-01    2.6860522427e+03    2.6860000000e+03    1.6666666667e-01   -1.7260762591e+01    9.9619688141e-01    9.9925539836e-01
      1825   -1.7267867887e+01    3.0941923986e-01    2.6860069908e+03    2.6860000000e+03    3.3333333333e-01   -1.7260768896e+01    9.9511127524e-01    9.9851079672e-01
      1826   -1.7254203997e+01    2.4693060551e-01    2.6849805355e+03    2.6850000000e+03    3.3333333333e-01   -1.7260395645e+01    9.9516492011e-01    9.9888268156e-01
      1827   -1.7258292902e+01    2.1159781329e-01    2.6859403806e+03    2.6860000000e+03    5.0000000000e-01   -1.7260771695e+01    9.9525607694e-01    9.9962769918e-01
      1828   -1.7255788397e+01    2.6389429276e-01    2.6869396625e+03    2.6870000000e+03    3.3333333333e-01   -1.7261139695e+01    9.9478500846e-01    9.9925567547e-01
      1829   -1.7261968064e+01    3.4800206559e-01    2.6869184648e+03    2.6870000000e+03    1.6666666667e-01   -1.7261137834e+01    9.9637497003e-01    9.9888351321e-01
      1830   -1.7255129184e+01    2.5417831789e-01    2.6849125044e+03    2.6850000000e+03    1.6666666667e-01   -1.7260389925e+01    9.9628054019e-01    9.9962756052e-01
      1831   -1.7252023338e+01    2.3756495098e-01    2.6888963718e+03    2.6890000000e+03    3.3333333333e-01   -1.7261878841e+01    9.9598463702e-01    9.9925622908e-01
      1832   -1.7267331384e+01    2.2322433508e-01    2.6899624334e+03    2.6900000000e+03    3.3333333333e-01   -1.7262246975e+01    9.9453887679e-01    9.9962825279e-01
      1833   -1.7276366378e+01    2.0308397872e-01    2.6911182255e+03    2.6910000000e+03    1.6666666667e-01   -1.7262613183e+01    9.9451445198e-01    9.9925678187e-01
      1834   -1.7274322141e+01    2.0177795147e-01    2.6901733835e+03    2.6900000000e+03    1.6666666667e-01   -1.7262244869e+01    9.9580820508e-01    1.0000000000e+00
      1835   -1.7277360719e+01    1.9552936550e-01    2.6931687874e+03    2.6930000000e+03    3.3333333333e-01   -1.7263368057e+01    9.9428283340e-01    9.9777200149e-01
      1836   -1.7277690315e+01    1.9123048432e-01    2.6872230956e+03    2.6870000000e+03    3.3333333333e-01   -1.7261144953e+01    9.9513619424e-01    9.9925567547e-01
      1837   -1.7276455813e+01    2.3799963267e-01    2.6862149822e+03    2.6860000000e+03    1.6666666667e-01   -1.7260781843e+01    9.9532821264e-01    9.9962769918e-01
      1838   -1.7265656275e+01    2.0804066623e-01    2.6851372946e+03    2.6850000000e+03    1.6666666667e-01   -1.7260418773e+01    9.9592580549e-01    9.9962756052e-01
      1839   -1.7264227151e+01    1.7255022768e-01    2.6860530686e+03    2.6860000000e+03    3.3333333333e-01   -1.7260799723e+01    9.9575056339e-01    9.9925539836e-01
      1840   -1.7262163763e+01    1.8540677150e-01    2.6860321830e+03    2.6860000000e+03    3.3333333333e-01   -1.7260802087e+01    9.9529901593e-01    9.9962769918e-01
      1841   -1.7263766264e+01    2.3460346739e-01    2.6860277081e+03    2.6860000000e+03    1.6666666667e-01   -1.7260803626e+01    9.9628638025e-01    9.9888309754e-01
      1842   -1.7275156942e+01    4.4819955414e-01    2.6840441348e+03    2.6840000000e+03    5.0000000000e-01   -1.7260059101e+01    9.9540539081e-01    9.9962742176e-01
      1843   -1.7270758365e+01    2.0184674025e-01    2.6831106372e+03    2.6830000000e+03    0.0000000000e+00   -1.7259687726e+01    9.9552578033e-01    9.9962728289e-01
      1844   -1.7266295140e+01    2.0382823990e-01    2.6841104593e+03    2.6840000000e+03    3.3333333333e-01   -1.7260068176e+01    9.9651046041e-01    9.9888226528e-01
      1845   -1.7268101346e+01    1.8574159327e-01    2.6870862607e+03    2.6870000000e+03    3.3333333333e-01   -1.7261190559e+01    9.9545333875e-01    9.9962783774e-01
      1846   -1.7262960310e+01    1.9829646317e-01    2.6870531253e+03    2.6870000000e+03    1.6666666667e-01   -1.7261193270e+01    9.9503900647e-01    9.9925567547e-01
      1847   -1.7262037307e+01    2.2190925067e-01    2.6890132427e+03    2.6890000000e+03    3.3333333333e-01   -1.7261941058e+01    9.9591665248e-01    9.9888434362e-01
      1848   -1.7260221012e+01    2.4813795349e-01    2.6869967537e+03    2.6870000000e+03    3.3333333333e-01   -1.7261197807e+01    9.9455306740e-01    9.9962783774e-01
      1849   -1.7257389383e+01    2.4878586200e-01    2.6889596223e+03    2.6890000000e+03    3.3333333333e-01   -1.7261942122e+01    9.9510785522e-01    1.0000000000e+00
      1850   -1.7268723937e+01    2.3878680458e-01    2.6939967080e+03    2.6940000000e+03    1.6666666667e-01   -1.7263799051e+01    9.9545586216e-01    9.9925760950e-01
      1851   -1.7261292104e+01    2.3458886627e-01    2.6930165672e+03    2.6930000000e+03    1.6666666667e-01   -1.7263425400e+01    9.9583288439e-01    9.9777200149e-01
      1852   -1.7270968335e+01    2.5670688019e-01    2.6870706458e+03    2.6870000000e+03    3.3333333333e-01   -1.7261199001e+01    9.9510863638e-01    9.9962783774e-01
      1853   -1.7269025717e+01    2.3777020443e-01    2.6861154221e+03    2.6860000000e+03    1.6666666667e-01   -1.7260826610e+01    9.9548799410e-01    9.9925539836e-01
      1854   -1.7263245648e+01    1.8914647095e-01    2.6860683147e+03    2.6860000000e+03    1.6666666667e-01   -1.7260831968e+01    9.9511604843e-01    9.9925539836e-01
      1855   -1.7260073749e+01    1.8810640562e-01    2.6850146292e+03    2.6850000000e+03    3.3333333333e-01   -1.7260463842e+01    9.9607237012e-01    9.9962756052e-01
      1856   -1.7259406805e+01    1.9488346354e-01    2.6879746922e+03    2.6880000000e+03    5.0000000000e-01   -1.7261581485e+01    9.9458163381e-01    9.9962797619e-01
      1857   -1.7256704881e+01    2.0374440856e-01    2.6909395396e+03    2.6910000000e+03    3.3333333333e-01   -1.7262696076e+01    9.9658533078e-01    9.9925678187e-01
      1858   -1.7261264911e+01    2.2893778666e-01    2.6929498678e+03    2.6930000000e+03    5.0000000000e-01   -1.7263437782e+01    9.9523591090e-01    1.0000000000e+00
      1859   -1.7267045454e+01    2.3004501182e-01    2.6939990387e+03    2.6940000000e+03    1.6666666667e-01   -1.7263806275e+01    9.9441471991e-01    1.0000000000e+00
      1860   -1.7268253014e+01    2.0402649731e-01    2.6960377653e+03    2.6960000000e+03    1.6666666667e-01   -1.7264548213e+01    9.9527788721e-01    9.9962908012e-01
      1861   -1.7267533690e+01    2.2326061324e-01    2.6950453834e+03    2.6950000000e+03    1.6666666667e-01   -1.7264180330e+01    9.9542968740e-01    9.9962894249e-01
